source,source_value,row_count,row_share,scheme,version,mapping_kind,codes,match_type,confidence,notes,source_field,query_text,branch_codes,branch_titles,suggested_kind,suggested_codes,candidate_codes,candidate_titles,candidate_scores,retrieval_score,suggestion_source,review_status
fsq,"[Sports and Recreation > Water Sports > Swimming > Swimming Pool, Landmarks and Outdoors > Farm]",1,3.521870817778404e-05,psic,rev5,,,exact,,,category,"Sports and Recreation Water Sports Swimming Swimming Pool, Landmarks and Outdoors Farm",,,,,S|93292|93|931|932,"Arts, Sports and Recreation || Activities of beaches and recreational swimming pools || Sports Activities and Amusement And Recreation Activities || Sports activities || Amusement and recreation activities",0.443449|0.329686|0.295894|0.257532|0.222393,0.443449,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,"[Landmarks and Outdoors > Other Great Outdoors, Landmarks and Outdoors > Surf Spot]",1,3.521870817778404e-05,psic,rev5,,,exact,,,category,"Landmarks and Outdoors Other Great Outdoors, Landmarks and Outdoors Surf Spot",,,,,08|08990|0899|T|32,Other Mining and Quarrying || Other mining and quarrying n.e.c. || Other mining and quarrying n.e.c. || Other Service Activities || Other Manufacturing,0.160850|0.159447|0.159447|0.144469|0.143803,0.160850,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Sports and Recreation > Fishing Area],1,3.521870817778404e-05,psic,rev5,,,exact,,,category,Sports and Recreation Fishing Area,,,SUBTREE,S,S|031|93|932|9329,"Arts, Sports and Recreation || Fishing || Sports Activities and Amusement And Recreation Activities || Amusement and recreation activities || Other amusement and recreation activities",0.709372|0.462738|0.462168|0.409937|0.375453,0.709372,semantic:raw_category;retrieval:strong_separated_hit,REVIEW_REQUIRED
fsq,[Community and Government > Public and Social Service],1,3.521870817778404e-05,psic,rev5,,,exact,,,category,Community and Government Public and Social Service,,,,,84113|84112|R|842|841,"Public administration, local government || Public administration, regional government || Human Health and Social Work Activities || Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community",0.343489|0.337260|0.225416|0.222205|0.214996,0.343489,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,tourism=camp_site,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,camp site tourism,,,,,79901|79120|7912|791|79,"Activities of independent tourist guides || Tour operator activities || Tour operator activities || Travel agency and tour operator activities || Travel Agency, Tour Operator, and Other Travel Related Activities",0.111403|0.089805|0.089805|0.062291|0.043932,0.111403,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=doctors | healthcare=yes,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=doctors;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=nursing_room,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,nursing room amenity,,,,,842|841|80190|8019|80111,"Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community || Security activities n.e.c. || Security activities n.e.c. || Private security activities",0.045554|0.028794|0.026627|0.026627|0.023685,0.045554,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=taxi | public_transport=station,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,taxi amenity station public transport,,,,,49421|51|50|494|49,Taxi operations || Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines,0.389970|0.251388|0.245102|0.206543|0.190897,0.389970,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=indoor_play,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,indoor play leisure,,,,,22208|16221|31022|222|2220,"Manufacture of plastic builder’s ware, including plastic windows, doorscreens, shades and blinds || Manufacture of wooden goods intended to be used primarily in the construction industry such as wooden doors, window and frame || Manufacture of plastic furniture || Manufacture of plastics products || Manufacture of plastics products",0.053725|0.044514|0.029503|0.028018|0.028018,0.053725,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=fabric,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale fabric,47,Retail Trade,,,4721|47217|47219|47761|4751,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of pet || Retail sale of textiles",0.557497|0.521622|0.513218|0.512073|0.510451,0.557497,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,club=golf,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,golf club,,,,,95293|95292|952|9523|9529,"Repair and alteration of clothing || Repair of watches, clocks and their parts || Repair and maintenance of personal and household goods || Repair and maintenance of footwear and leather goods || Repair and maintenance of other personal and household goods",0.011020|0.009126|0.008387|0.008381|0.008201,0.011020,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=hospital,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hospital activities,861,Hospital activities,SUBTREE,861,861|8611|8612|86129|86111,"Hospital activities || Public hospital activities || Private hospital activities || Private hospital activities, n.e.c. || Public general hospital activities",1.000000|0.759486|0.757450|0.723632|0.642941,1.000000,semantic:osm:amenity=hospital;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,office=newspaper,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,newspaper professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.386340|0.375979|0.359830|0.359830|0.338626,0.386340,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=stonemason,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,stonemason craft,,,,,H|52103|521|5210|52109,"Transportation and Storage || Operation of cold storages, refrigerated warehouses or cool stores || Warehousing and storage || Warehousing and storage || Warehousing and storage, n.e.c.",0.027377|0.023580|0.022898|0.022898|0.020815,0.027377,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=pharmacy | shop=convenience | healthcare=pharmacy,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale pharmaceutical medical goods,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles",SUBTREE,4772,4772|47721|47723|47724|47722,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles || Retail sale of prescription and over-the-counter drugs and pharmaceutical goods || Retail sale of medical, orthopedic and dental instruments and supplies || Retail sale of perfumery, cosmetic and toilet articles || Retail sale of non-medicinal wellness and herbal products and supplements",0.591138|0.353173|0.238311|0.134616|0.129968,0.591138,semantic:osm:amenity=pharmacy;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,healthcare=psychotherapist,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,psychotherapist healthcare,,,,,869|8699|86|86999|R,"Other human health activities || Other human health activities n.e.c. || Human Health Activities || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.169224|0.158280|0.157990|0.144365|0.125109,0.169224,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=speech_therapist,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,speech therapist healthcare,,,,,869|86|8699|86999|R,"Other human health activities || Human Health Activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.139585|0.137998|0.130557|0.119080|0.109277,0.139585,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=parking | public_transport=station,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,parking amenity station public transport,,,,,51|50|494|49|309,Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines || Manufacture of transport equipment n.e.c.,0.247279|0.241280|0.202908|0.187691|0.185676,0.247279,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=clinic | healthcare=clinic | emergency=no,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=clinic;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=cafe | shop=tea,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,operation of cafes or coffee shops,563,Beverage serving activities,SUBTREE,56302,56302|56303|56301|56304|5630,"Operation of cafés or coffee shops || Activities of tea shops || Operation of nightclubs, bars and cocktail lounges || Activities of beverage stands, kiosks and counters || Beverage serving activities",0.784830|0.296045|0.107429|0.008501|0.004505,0.784830,semantic:osm:amenity=cafe;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,tourism=yes | man_made=advertising,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,yes tourism advertising man made,,,,,7310|731|73109|73101|73102,"Advertising activities || Advertising activities || Advertising activities, n.e.c. || Activities of advertising agency, except billboard and outdoor advertising activities || Billboard and outdoor advertising activities",0.473006|0.473006|0.444707|0.312750|0.262274,0.473006,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=coworking,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,coworking professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.393741|0.382189|0.371467|0.371467|0.349380,0.393741,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=veterinary,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,veterinary amenity,,,,,750|75|7500|75000|8019,Veterinary activities || Veterinary activities || Veterinary activities || Veterinary activities || Security activities n.e.c.,0.722610|0.722610|0.722610|0.722610|0.027975,0.722610,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=fashion,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale fashion,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.395859|0.371992|0.365962|0.359321|0.357839,0.395859,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=studio | office=cable_television,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,cable television professional service activities,,,,,T|94120|9412|96|N,"Other Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Personal Service Activities || Professional, Scientific, and Technical Activities",0.294944|0.292223|0.292223|0.286107|0.276247,0.294944,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=second_hand,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale second hand,47,Retail Trade,,,4774|47749|47742|47741|4721,"Retail sale of second-hand goods || Retail sale of second-hand goods, n.e.c. || Retail sale of second-hand books || Retail sale of second-hand clothing, footwear and leather articles || Retail sale of food",0.702431|0.683730|0.668027|0.495576|0.368769,0.702431,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=pub,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,beverage serving activities,563,Beverage serving activities,,,563|5630|56309|56304|56303,"Beverage serving activities || Beverage serving activities || Beverage serving activities, n.e.c. || Activities of beverage stands, kiosks and counters || Activities of tea shops",1.000000|1.000000|0.952039|0.245007|0.074229,1.000000,semantic:osm:amenity=pub;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=training,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,training amenity,,,,,07|05200|0520|052|07100,Mining of Metal Ores || Mining of lignite || Mining of lignite || Mining of lignite || Mining of iron ores,0.063840|0.062421|0.062421|0.062421|0.060534,0.063840,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=erotic,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale erotic,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.599328|0.562596|0.553188|0.545905|0.543482,0.599328,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=cafe | tourism=yes | man_made=charge_point,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,operation of cafes or coffee shops,563,Beverage serving activities,SUBTREE,56302,56302|56303|56301|56304|5630,"Operation of cafés or coffee shops || Activities of tea shops || Operation of nightclubs, bars and cocktail lounges || Activities of beverage stands, kiosks and counters || Beverage serving activities",0.784830|0.296045|0.107429|0.008501|0.004505,0.784830,semantic:osm:amenity=cafe;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,shop=water_refilling,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale water refilling,47,Retail Trade,,,4721|47217|47761|47219|47401,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of computers",0.358816|0.337086|0.331838|0.325436|0.325255,0.358816,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=events_venue | tourism=hotel,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hotels and similar accommodation activities,551,Hotels and similar accommodation activities,,,551|5510|55109|55101|55103,"Hotels and similar accommodation activities || Hotels and similar accommodation activities || Hotels and similar accommodation activities, n.e.c. || Operation of hotels || Operation of resort hotels",1.000000|1.000000|0.973771|0.313173|0.236172,1.000000,semantic:osm:hotel;retrieval:candidates,REVIEW_CANDIDATES
osm,industrial=communication,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,communication industrial,,,,,61|619|6190|61900|6120,Telecommunications || Other telecommunication activities || Other telecommunication activities || Other telecommunication activities || Telecommunication reselling activities and intermediation service activities for telecommunication,0.192691|0.186343|0.186343|0.186343|0.164477,0.192691,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=cable_television,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,cable television professional service activities,,,,,T|94120|9412|96|N,"Other Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Personal Service Activities || Professional, Scientific, and Technical Activities",0.294944|0.292223|0.292223|0.286107|0.276247,0.294944,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=hospital | healthcare=hospital | emergency=no,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hospital activities,861,Hospital activities,SUBTREE,861,861|8611|8612|86129|86111,"Hospital activities || Public hospital activities || Private hospital activities || Private hospital activities, n.e.c. || Public general hospital activities",1.000000|0.759486|0.757450|0.723632|0.642941,1.000000,semantic:osm:amenity=hospital;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,shop=houseware,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale houseware,47,Retail Trade,,,4721|47217|47219|4751|47761,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of textiles || Retail sale of pet",0.546202|0.510559|0.504392|0.501533|0.500971,0.546202,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,office=government | club=scout,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,general public administration activities,84,Public Administration and Defense; Compulsory Social Security,,,8411|84119|84113|84112|84,"General public administration activities || General public administration activities, n.e.c. || Public administration, local government || Public administration, regional government || Public Administration and Defense; Compulsory Social Security",1.000000|0.970994|0.430826|0.425038|0.356934,1.000000,semantic:osm:government;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=bureau_de_change | shop=pawnbroker,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale pawnbroker,47,Retail Trade,,,4721|47217|47219|4751|47401,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of textiles || Retail sale of computers",0.527858|0.492591|0.490057|0.487048|0.483981,0.527858,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=Coliseum,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,Coliseum amenity,,,,,9121|91210|91|912|80190,"Museum and collection activities || Museum and collection activities || Library, Archives, Museum and Other Cultural Activities || Museum, collection, historical site and monument activities || Security activities n.e.c.",0.118936|0.118936|0.060821|0.047931|0.034519,0.118936,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=deli,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale deli,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.573627|0.537422|0.527927|0.525822|0.523188,0.573627,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=fast_food | tourism=yes,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,fast-food restaurant operations,561,Restaurants and mobile food service activities,SUBTREE,56102,56102|5610|561|56109|56103,"Fast-food restaurants operations, including quick service restaurant || Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Activities of buffet restaurants",0.665390|0.220886|0.220886|0.211482|0.152129,0.665390,semantic:osm:amenity=fast_food;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,man_made=pier,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,pier man made,,,,,47513|46413|47|532|5320,"Retail sale of made-up textile goods || Wholesale of made-up textile goods, except wearing apparel || Retail Trade || Courier activities || Courier activities",0.145286|0.113027|0.053250|0.050651|0.050651,0.145286,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=marina,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,marina leisure,,,,,14|7500|75000|75|750,Manufacture of Wearing Apparel || Veterinary activities || Veterinary activities || Veterinary activities || Veterinary activities,0.041556|0.039842|0.039842|0.039842|0.039842,0.041556,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=doctors | healthcare=community_health_worker | emergency=no,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=doctors;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=pharmacy | shop=chemist | healthcare=pharmacy,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale pharmaceutical medical goods,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles",SUBTREE,4772,4772|47721|47723|47724|47722,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles || Retail sale of prescription and over-the-counter drugs and pharmaceutical goods || Retail sale of medical, orthopedic and dental instruments and supplies || Retail sale of perfumery, cosmetic and toilet articles || Retail sale of non-medicinal wellness and herbal products and supplements",0.591138|0.353173|0.238311|0.134616|0.129968,0.591138,semantic:osm:amenity=pharmacy;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,amenity=doctors | healthcare=community_health_worker,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=doctors;retrieval:candidates,REVIEW_CANDIDATES
osm,industrial=oil,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,oil industrial,,,,,65403|990|9900|V|99,Pre-need plan for memorial and interment || Activities of extraterritorial organizations and bodies || Activities of extraterritorial organizations and bodies || Activities of Extraterritorial Organizations and Bodies || Activities of Extraterritorial Organizations and Bodies,0.029566|0.024910|0.024910|0.024910|0.024910,0.029566,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=hospital | emergency=yes,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hospital activities,861,Hospital activities,SUBTREE,861,861|8611|8612|86129|86111,"Hospital activities || Public hospital activities || Private hospital activities || Private hospital activities, n.e.c. || Public general hospital activities",1.000000|0.759486|0.757450|0.723632|0.642941,1.000000,semantic:osm:amenity=hospital;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,shop=building_materials,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale building materials,47,Retail Trade,,,4752|47529|4721|47521|47525,"Retail sale of hardware, building materials, paints and glass || Retail sale of hardware, building materials, paints and glass, n.e.c. || Retail sale of food || Retail sale of hardware and electrical materials and supplies || Retail sale of masonry and other construction materials and supplies",0.562789|0.550628|0.343938|0.339547|0.328165,0.562789,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=laboratory | emergency=yes,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,laboratory healthcare yes emergency,,,,,86991|86|869|8699|86999,"Medical and diagnostic laboratory service activities || Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c.",0.397675|0.107455|0.102692|0.096051|0.086909,0.397675,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,man_made=flagpole,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,flagpole man made,,,,,47513|46413|46|46734|G,"Retail sale of made-up textile goods || Wholesale of made-up textile goods, except wearing apparel || Wholesale Trade || Wholesale of flat glass || Wholesale and Retail Trade",0.153376|0.123105|0.064517|0.062774|0.055477,0.153376,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,industrial=machine_shop,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,machine shop industrial,,,,,33200|3320|332|28195|2822,"Installation of industrial machinery and equipment || Installation of industrial machinery and equipment || Installation of industrial machinery and equipment || Manufacture of fans intended for industrial applications, exhaust hoods for commercial, laboratory or industrial use || Manufacture of metal-forming machinery and machine tools",0.330002|0.330002|0.330002|0.235029|0.211879,0.330002,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=clinic | emergency=no,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=clinic;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=florist,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale florist,47,Retail Trade,,,4721|47217|47219|47761|4751,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of pet || Retail sale of textiles",0.554542|0.518727|0.510908|0.509168|0.508118,0.554542,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=dialysis,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,dialysis healthcare,,,SUBTREE,86223,86223|86|869|7120|712,Private dialysis center activities || Human Health Activities || Other human health activities || Technical testing and analysis || Technical testing and analysis,0.481675|0.132515|0.126642|0.124346|0.124346,0.481675,semantic:raw_category;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,shop=religion,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale religion,47,Retail Trade,,,47732|4721|47217|47219|4751,"Retail sale of religious articles || Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of textiles",0.542450|0.531655|0.496103|0.493024|0.490046,0.542450,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=fitness_station,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,fitness station leisure,,,,,H|523|522|5229|5231,Transportation and Storage || Intermediation service activities for transportation || Support activities for transportation || Other support activities for transportation || Intermediation service activities for freight transportation,0.046224|0.044137|0.040761|0.039167|0.038989,0.046224,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=animal_boarding,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,animal boarding amenity,,,,,014|0162|01629|01623|01,"Animal production || Support activities for animal production || Support activities for animal production, n.e.c. || Farm management services for animal production || Crop and Animal Production, Hunting and Related Service Activities",0.352114|0.243878|0.231803|0.182924|0.168607,0.352114,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=casino,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,casino amenity,,,,,842|841|80190|8019|80111,"Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community || Security activities n.e.c. || Security activities n.e.c. || Private security activities",0.057279|0.036205|0.033481|0.033481|0.029781,0.057279,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=public_building | office=government,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,general public administration activities,84,Public Administration and Defense; Compulsory Social Security,,,8411|84119|84113|84112|84,"General public administration activities || General public administration activities, n.e.c. || Public administration, local government || Public administration, regional government || Public Administration and Defense; Compulsory Social Security",1.000000|0.970994|0.430826|0.425038|0.356934,1.000000,semantic:osm:government;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=ferry_terminal | public_transport=station,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,ferry terminal amenity station public transport,,,,,51|50|494|49|309,Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines || Manufacture of transport equipment n.e.c.,0.215271|0.213077|0.176699|0.163414|0.161615,0.215271,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,club=social,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,social club,,,,,8430|84300|843|88|R,Compulsory social security activities || Compulsory social security activities || Compulsory social security activities || Social Work Activities Without Accommodation || Human Health and Social Work Activities,0.329674|0.329674|0.329674|0.308815|0.295267,0.329674,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=energy_supplier,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,energy supplier professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.324753|0.312874|0.308979|0.308979|0.290222,0.324753,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=appliance,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,appliance amenity,,,,,651|65201|6520|652|6511,Insurance || Reinsurance for life insurance || Reinsurance || Reinsurance || Life insurance,0.050204|0.041784|0.040415|0.040415|0.038372,0.050204,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=general,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale general,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.476351|0.447917|0.440796|0.431475|0.429777,0.476351,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=lottery,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale lottery,47,Retail Trade,,,4721|47217|47761|47219|47401,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of computers",0.396969|0.373079|0.367053|0.360189|0.360027,0.396969,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=slipway,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,slipway leisure,,,,,15202|651|15|310|31,Manufacture of sandals and slippers || Insurance || Manufacture of Leather and Related Products || Manufacture of furniture || Manufacture of Furniture,0.134397|0.016067|0.015353|0.014642|0.014642,0.134397,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
